source,target,score
SLCO1A2,ATF6B,0.07970027
ELAPOR2,QSOX1,0.07969836
IL6ST,ARFRP1,0.07969823
CAPZA2,LRBA,0.07969766
CCDC82,NTPCR,0.07969585
CADM1,SZT2,0.07969549
KCNQ5,MMP16,0.079694204
ZZZ3,HBS1L,0.07969325
TET2,NBAS,0.07969208
ATXN1,KCNC4,0.07969176
PTPRJ,ASB13,0.07969174
TMEM131,TMX4,0.079691716
CDH13,STAT5B,0.07969049
GALNT13,KDM2A,0.0796902
WDR53,GART,0.07968942
NPAS2,RABL6,0.07968844
C9ORF85,DLG1,0.0796881
FANCL,STK24,0.079688095
HK1,TXNDC16,0.0796869
FBXO38,COLGALT2,0.079686895
TTL,CCDC6,0.07968689
DGKH,LDB2,0.07968648
CD55,RBM45,0.07968638
TRPM3,THRB,0.079686
ENSG00000173273,CAPS2,0.079685606
TRMT44,PEX26,0.07968483
NOVA1,FBXO34,0.07968426
GALNT17,RSBN1L,0.07968392
SLTM,TECPR2,0.079682104
CLIC4,ABHD17A,0.07968207
TOPBP1,UBE3A,0.079681635
E2F4,MAPRE2,0.07968051
LSAMP,SNCA,0.079680316
MATN2,QRSL1,0.079680204
MARCHF7,COG5,0.079680204
GLCE,ENSG00000273748,0.07967984
CACNA1B,ITPR1,0.07967939
PSPC1,KCND2,0.07967763
PDE4DIP,RPS6KA5,0.079677604
KIAA1549L,NCOA2,0.07967716
GABBR2,SETX,0.079676375
MGAT4C,PRPF38A,0.07967629
CADM1,TBXAS1,0.07967592
SNTG1,AVL9,0.079675
MGAT5,CENPJ,0.07967493
NBEA,SUCLA2,0.079673894
NIPA2,STAMBP,0.07967385
MCTP1,PUS7L,0.07967342
SETD5,FBXW11,0.079673216
DYNC2H1,DHODH,0.079672955
GSN,STX12,0.079672135
ZXDC,GCFC2,0.07967213
ANKS1B,TTC21B,0.07967109
PKNOX2,ZNF519,0.07967098
C1ORF74,RASGRP3,0.079670824
NEO1,H6PD,0.07967018
PHLPP1,ACTN4,0.079669915
MYO5A,RGS12,0.07966967
ADGRB3,NSRP1,0.079669595
LAMA3,NR3C2,0.07966941
TENM2,AKAP6,0.079669006
EID2B,CEP85L,0.07966845
PELI2,SPART,0.079668306
TMEM178B,AKT2,0.07966796
TIAM1,AK5,0.079667345
FRMD4A,ASTN1,0.07966654
SLC25A33,CLTC,0.07966585
RICTOR,GMPR,0.07966583
GPR158,STK32C,0.07966397
TAFA2,ESYT2,0.07966311
KHDRBS2,RPS6KA5,0.079663076
ANKRD55,ABHD2,0.07966242
PHC3,ZZZ3,0.07966185
STK17A,NBPF14,0.079661615
KATNBL1,RGS12,0.07966136
KCNC2,ZNF638,0.07966059
ZNF780B,XXYLT1,0.07966026
HDAC8,ADAM10,0.07966015
MYCBP2,RABL3,0.07965996
NFASC,SIRT2,0.07965953
EPB41,ADK,0.07965945
GAP43,STAT5B,0.07965843
UBR3,STARD3NL,0.07965823
MAF,MIER1,0.0796573
SLIT1,DDX42,0.07965729
SLC1A3,TOM1L2,0.07965728
FBN1,POU2F1,0.079656415
H6PD,PPFIBP2,0.07965604
ARHGAP21,CAMKK2,0.07965577
PAK2,CADM1,0.0796555
PPP3CA,ANKRD16,0.079654835
RRP1,CHD2,0.07965477
CAPZA1,ZBTB16,0.07965438
LARP1,GPLD1,0.07965417
CCDC127,ELP1,0.079654165
RCAN2,GPLD1,0.079653025
CLSTN2,AVL9,0.07965298
GALNTL6,COA7,0.07965289
PCSK2,ITFG1,0.0796515
FAM102A,PIK3R4,0.07965138
EFCAB2,ANKRD46,0.079651356
ZDHHC14,MAGI1,0.07965076
FBN1,BECN1,0.07964965
MAP4K4,TMCO1,0.07964906
XRCC4,ROCK1,0.07964878
ADAMTS17,H6PD,0.07964852
SORCS3,RABL3,0.07964788
NAPB,TMEM68,0.07964744
PRPF6,OSBPL9,0.0796474
RGS6,ITPR2,0.07964694
TUBGCP3,ARRDC4,0.079646885
PTH2R,SLF1,0.079646826
SPG11,NFATC4,0.07964621
C10ORF143,LYRM9,0.07964617
GPR107,API5,0.07964606
HAPSTR1,SURF6,0.07964606
WDR44,ADAM10,0.07964598
CCDC171,CIZ1,0.07964575
CFTR,VIRMA,0.07964534
ATP2B2,SPATS2,0.07964524
SMC4,PEPD,0.07964506
ANO6,ERI1,0.07964488
PIGG,EPS15,0.07964486
DHX57,EFS,0.079644375
DLAT,ZNF462,0.07964397
EPB41L2,BZW2,0.07964377
MYO5C,LRRC37A3,0.079643555
RNLS,EML5,0.07964336
EXOSC6,SAV1,0.07964335
BNIP2,FGFR1OP2,0.07964294
RHOU,MTMR14,0.07964108
SLC35F1,THOC1,0.079640605
ASH1L,MSI2,0.07963933
ORC4,SMYD3,0.07963932
OTUD7A,NSFL1C,0.07963904
RIMBP2,RAPH1,0.079638876
OSBP,GRAMD2B,0.07963833
USP4,ATP8A2,0.07963819
MAP2K1,ESYT2,0.07963765
MMAB,RAE1,0.07963756
CNTN3,SAMD12,0.07963671
LINC02210-CRHR1,KPNA1,0.07963525
LPAR4,MCCC2,0.079633795
GABRB1,PPP4R2,0.07963344
PIAS2,CTU2,0.07963339
PALS2,CBR4,0.07963312
DGKD,NR1D2,0.07963296
PDE3B,STAT5B,0.07963183
CALN1,ST8SIA4,0.079629265
SLC8A1,KYAT1,0.0796286
GOSR1,TRAF3,0.07962777
NEBL,RABL3,0.07962758
MDN1,GLUD1,0.079627566
ENSG00000266302,ZNF682,0.07962733
ANKRD28,ENTPD3,0.07962694
AK9,FHIT,0.07962676
CHD1,CRTAP,0.0796267
ZFR,ATPAF2,0.07962551
MTUS2,SULF1,0.07962468
PALB2,PLCL1,0.0796242
IREB2,PAK5,0.07962252
GSK3B,OSGEP,0.07962163
SHPRH,GPLD1,0.07962153
TESPA1,PRKCE,0.0796215
UBAC2,DPF2,0.07962127
FGF14,VEZT,0.07962062
DNAAF9,ZNF428,0.0796204
KCNH1,GNAL,0.07961746
TMEM87A,TNRC6A,0.07961733
ZFP37,PPP1R21,0.079617314
CCDC149,PAWR,0.079616256
RBM33,NCAM2,0.079616174
VWC2L,ABHD6,0.079616114
CLSTN2,BMAL1,0.07961603
TECPR2,CLNS1A,0.07961559
RNPC3,SLC35F1,0.079615556
LARP1B,SCRN1,0.07961544
AKAP6,EVA1C,0.079614885
FGF14,THAP2,0.079614736
ATE1,AAK1,0.07961434
FNDC3A,GRM5,0.07961422
SLC9A9,ZNF791,0.079614095
DDX27,PAXIP1-AS2,0.07961366
KCTD16,ATXN10,0.07961342
ERC2,MRPL45,0.0796131
CCSER1,MMP16,0.07961305
MIR9-1HG,TCERG1,0.07961217
SH3YL1,RAB40B,0.07961163
PNPLA7,ADAR,0.07961062
AAK1,KYAT3,0.07960925
ARHGAP5,RHBDD2,0.0796076
SRPK1,RSBN1L,0.07960717
ADGRB3,RHOBTB2,0.07960694
GTDC1,RCOR3,0.07960678
ITGAE,ATPSCKMT,0.07960581
EIF3F,SNX12,0.07960554
CELF4,BORCS5,0.079605244
FRMPD4,SDCCAG8,0.07960522
IVD,PTPRE,0.07960522
PLEKHA5,ICA1L,0.079604805
NALCN,CCNYL1,0.07960427
ENSG00000196312,INPP5B,0.07960426
LRP2BP,PTGR3,0.079604246
SULT1A1,COX20,0.07960359
ZNF536,LRIG1,0.0796029
KRAS,WDR43,0.079601474
RELCH,PRIM2,0.07960087
KIAA1328,MCF2L2,0.07960061
CHIC1,PHLDB1,0.0796005
HAPLN4,RIN2,0.07960045
GRID1,RGS7BP,0.07960021
NPIPA1,TOMM70,0.079599835
SUN1,TRAK1,0.07959927
MCAM,FAM241A,0.07959856
SMG1,RAB22A,0.07959827
PHACTR1,ZNF248,0.07959722
NAE1,ACTR3C,0.07959642
MRFAP1L1,ADSS2,0.07959511
RICTOR,ATXN10,0.07959409
ENSG00000147324,QSOX1,0.079593666
PPP1R12A,TMX4,0.07959333
C12ORF76,CRTAP,0.079592794
ANLN,ABCB8,0.07959277
TMCC1,RMND5A,0.07959195
RIMS1,GPATCH8,0.07959101
MFSD14B,ZNF283,0.07959091
PDE4B,TPR,0.07959053
STARD13,TBK1,0.079589896
ADD3,ABCC1,0.079589754
ZNF397,AK5,0.07958959
WDR26,CYREN,0.07958807
SLC35G1,UBE2G2,0.0795876
IGSF8,PARD3,0.07958736
PGAP2,CHST7,0.07958709
SIPA1L1,GMDS,0.07958691
SGMS1,PSMD8,0.079586886
RBFOX1,PLGRKT,0.07958682
ASH2L,EP300,0.07958532
MLLT10,ST8SIA4,0.07958504
TUT4,ABCC1,0.07958398
U2AF2,PRAF2,0.079583704
ELF2,MTERF4,0.07958226
VPS26C,AGBL4,0.07958186
SLC35F3,P2RX7,0.0795802
PSPC1,VSTM2A,0.07957985
STARD4,CNTN2,0.07957976
ENSG00000276256,RCAN1,0.0795795
CACNG4,KIF26B,0.0795783
ORC5,MBNL2,0.07957816
KCNH5,ANK3,0.079578064
ABHD2,GPLD1,0.0795779
NELL1,VPS13A,0.07957745
MGAT4A,DST,0.07957736
PHF21A,LINC02210-CRHR1,0.079577304
NAV2,NPAS2,0.079577014
PCDH7,PUS7L,0.079576
KIN,STAMBPL1,0.079576
SPAG16,TAF1D,0.07957592
NBEA,AIG1,0.07957576
PLPPR1,NUDT9,0.07957571
GPBP1L1,SEC31B,0.0795755
ATXN2,ZRANB1,0.079574585
STXBP5L,ABTB3,0.07957453
CACUL1,TMX4,0.079574406
NTN1,ARID1B,0.07957432
PLEKHG3,EHD1,0.079574145
SORBS1,VPS45,0.07957347
LIMCH1,KYAT3,0.07957242
PRELID2,GPR158,0.079571806
AGBL4,CCDC6,0.07957155
PRKX,WNK1,0.07957132
NEBL,KIRREL3,0.079570994
TNRC6C,SFXN5,0.07957093
FRMPD4,AKT2,0.07957069
BCL2L13,DNAAF4,0.07956986
SRRM4,KANSL1,0.079569146
GAK,EML4,0.07956893
PARVA,KSR2,0.07956737
GNG7,KCNS3,0.079567365
SH3PXD2A,CRBN,0.07956701
USO1,SLF2,0.07956631
CCPG1,ROCK2,0.07956504
WDR18,PSPH,0.07956486
LAMA2,RPS6KA5,0.07956344
XPO1,MFSD14B,0.07956331
USP34,PIK3C3,0.07956316
NLGN4Y,SEC31A,0.07956311
PNN,AHCYL1,0.07956292
PHKG1,SLC20A1,0.07956252
KCNMA1,ASXL2,0.0795618
TMEM140,METTL14,0.07956072
RNF24,MPHOSPH9,0.079559736
AOPEP,SERINC1,0.07955892
MAGI2,SLC39A10,0.079558216
EPS15L1,TMX4,0.07955783
CAMSAP2,GOT1,0.079557486
AKAP7,SKIC8,0.07955711
RGS7,CCDC25,0.07955684
CDIP1,TNRC18,0.07955664
RBL2,CGRRF1,0.0795566
HECW2,LCORL,0.07955607
TMEM232,CACNA1A,0.079555295
CADPS2,B3GALNT2,0.07955525
MCM9,PRCC,0.07955491
SENP6,CSPG5,0.07955375
COPS2,BRWD1,0.079553634
FBXW11,RTF2,0.07955178
B4GALT4,MCM8,0.07955121
MAP4K5,TRPM3,0.07955075
CDH12,REV3L,0.079550594
WDSUB1,BMS1,0.07955014
ASTN1,SH3GL2,0.07954968
KANK1,FNIP2,0.07954963
RGN,PTS,0.079548396
CHMP2B,BDP1,0.07954792
LETMD1,PIK3CB,0.079546355
TPST1,CBR4,0.07954536
SESN1,LCMT1,0.079543315
MYH10,PUS7L,0.07954271
EFNA5,KPNA1,0.07954252
PSMC2,ROCK2,0.0795425
NRXN3,VPS11,0.0795419
URI1,DAB1,0.079541154
AKAP9,ZNF302,0.07954109
DPP6,GGA2,0.079539984
GOSR1,FBXO9,0.079538815
OSBPL1A,QSOX1,0.07953869
TMEM132D,KIAA1217,0.07953824
PRIM2,ITSN2,0.07953782
MAP4K3,IGBP1,0.07953771
NEGR1,KPNA1,0.079535626
ARFGEF3,LHFPL3,0.07953481
POU2F1,TMEM150A,0.07953452
DLG2,PARVB,0.07953433
MBD5,SLC25A18,0.07953403
CWC22,CTDSPL2,0.07953342
CIAO2B,SLC37A3,0.07953288
PDS5B,ITPKB,0.07953157
NAV1,PDZD8,0.079528734
RABGAP1L,PPHLN1,0.079528585
HIVEP2,CNTN1,0.07952747
NELL1,FHIT,0.07952676
JAKMIP1,MDN1,0.07952654
PCYT1A,CEP152,0.07952635
SLC25A46,HEXB,0.079526246
KRBA1,PGM1,0.07952545
ACOT11,TTLL3,0.07952512
GSK3B,ZFR2,0.0795236
NMNAT2,IBTK,0.079523474
PLXDC2,MCPH1,0.079523034
INPP4A,PTPN11,0.07952275
POLB,RAP1A,0.07952222
SBF2,C2CD2,0.079522155
GTF2I,PLD1,0.07952203
DOCK9,TTYH2,0.079521246
LRMDA,PRB2,0.079520874
GLDN,THEM4,0.07952023
SYNE1,GPT2,0.07952007
ADGRB3,SUCLG1,0.079519965
SLC18B1,SCN1A,0.07951986
TNRC6A,NPFFR1,0.0795192
HIVEP3,ZNF264,0.07951918
QKI,DDI2,0.07951904
ZUP1,JMJD1C,0.07951884
RMND1,DPH6,0.07951836
SPON1,PKN2,0.07951825
EPM2AIP1,ROCK2,0.0795182
GPC5,NOSIP,0.079517774
UXS1,MED13L,0.079517424
OGA,SRSF4,0.07951722
CABP1,VEZT,0.079517044
NPAS3,TXLNG,0.07951697
KSR2,SUMF1,0.07951637
FNIP2,TIAM1,0.079515845
PRKRIP1,DARS1,0.07951562
NUAK1,POP1,0.079515256
ARFGAP3,TBC1D8,0.07951524
AKAP6,CFAP161,0.079515114
STAG2,ZNF140,0.07951457
BCR,OTUD4,0.07951444
WDR33,CBX1,0.07951423
FAM204A,CDC14A,0.079513945
MAP7,ST8SIA4,0.07951358
PRELID2,ATPAF2,0.07951336
PPT1,COLGALT2,0.07951293
PCGF5,GPLD1,0.07951291
EPS8,C9ORF85,0.07951195
GAK,RMND5A,0.07951189
XYLT1,PUS7L,0.079510674
BMS1,ADIPOR2,0.07951049
LARGE1,PHACTR3,0.07951041
SNED1,STX7,0.079510115
SPOCK3,ZNF587,0.079510085
PIP4K2A,CRTAP,0.07950928
CNTN3,PIAS2,0.0795084
THNSL1,ZNG1E,0.079508394
ATG4C,PIK3C2A,0.07950798
MAPK8IP3,GABPA,0.079507664
CTSC,DNAJC13,0.07950758
FLRT2,SYTL2,0.079507574
DHX38,BAP1,0.079507105
DCAF5,GNPAT,0.07950608
PSD3,IRS2,0.079505816
SDK1,PISD,0.079505496
FRYL,GALNT6,0.07950532
JOSD1,TCF4,0.07950531
PTPRT,DCP1A,0.079504795
LRFN5,THAP2,0.07950426
CDC40,AVL9,0.07950417
LRFN2,VPS13C,0.07950394
ZMAT4,MAD1L1,0.07950374
NCOA2,ZFY,0.07950368
MTERF1,SNX19,0.07950348
PLEKHB2,VRK2,0.07950295
TTC26,SYMPK,0.079502836
MED12L,SPTBN1,0.07950225
FMN1,XKR4,0.079501785
ADGRE2,ANKRD10,0.07950139
RABEP1,ZNF385B,0.07950016
CHRM3,MANBA,0.07949993
LRRC4C,MAPRE2,0.07949933
NEGR1,ARHGAP21,0.0794987
UNC13C,METTL8,0.07949738
RPS6KC1,SORBS1,0.0794972
EGLN3,PPFIBP2,0.07949695
RIMS2,SLC24A3,0.079495765
DGKB,PISD,0.0794954
GRIN2B,AKT2,0.07949528
METAP1D,UNC80,0.07949515
NEDD9,ANKRD16,0.07949509
HERC4,CEBPZ,0.07949408
CAP2,ZNF248,0.079493545
PIGU,ARHGAP44,0.07949344
RASAL2,GGA2,0.07949244
DZIP3,PUS7L,0.07949216
ENSG00000175806,FSTL4,0.07949212
STYK1,DPF2,0.079492055
RAB3GAP1,TARS1,0.079491474
CRTC1,ST7,0.079490565
GDA,SGCD,0.07949019
BCL2,ELMO1,0.07949017
HDAC3,AGAP4,0.07948896
KIAA1755,PAAF1,0.07948892
DPYD,TBC1D1,0.07948859
DLGAP1,UBL3,0.07948856
ABCD4,AAK1,0.07948775
ATG12,FCHSD2,0.079487614
CHST11,PIK3R1,0.07948721
R3HDM1,PUS7L,0.07948716
SMIM8,XRN2,0.079485506
IGSF21,METTL3,0.0794841
MED25,KCNH8,0.079483844
TAFA5,GPBP1L1,0.079482265
DENND1A,RNPEP,0.07948158
RMI2,TSC2,0.07948143
SMPD1,GSN,0.07948141
ZSCAN16,PRKAG1,0.07948031
JARID2,DENR,0.07947926
TLE4,ENPP2,0.079479046
FA2H,ZNF573,0.07947836
RIMS2,TPST1,0.07947832
ITPKB,CARS1,0.07947814
MACROD2,ZNF248,0.07947788
MGRN1,TRIM9,0.0794776
NCOA1,NOSIP,0.079477474
XKR4,PRMT7,0.07947747
ASH1L,LUZP1,0.07947694
STAP2,OSBPL1A,0.07947632
OIP5,KIRREL3,0.0794763
ANKRD36C,SBNO1,0.0794758
HLTF,STAMBPL1,0.079474755
EML4,CCR1,0.079474725
MAPK14,NBEA,0.07947437
MARCHF1,COL25A1,0.0794734
NLGN4Y,PHF21A,0.079473265
TNS3,METAP1D,0.07947269
BCAS3,MYLIP,0.079471916
ARFIP1,BANP,0.07947148
PRICKLE1,BTBD9,0.0794714
MED15,KIAA0513,0.07947134
ITSN2,GALNT2,0.07947069
LYPLAL1,CTNNA1,0.07947002
RBM4,CRTAP,0.07946999
ACSL3,ENTPD3,0.079469725
ZNF675,MIA2,0.07946967
CABP1,MAP7,0.079468794
HSPA12A,CDYL,0.079468645
TARBP1,KYAT3,0.07946812
DNAJC5,RBSN,0.07946699
SYT1,IP6K1,0.07946569
VPS13D,PLEKHA6,0.07946504
STX18,RETREG3,0.07946465
MAPT,MED13,0.07946465
XIAP,BIN1,0.07946383
TFPT,TSC22D2,0.07946344
TRIO,MICAL3,0.079461716
PDK4,GAN,0.07946079
UFL1,ZBTB16,0.07946015
ELMO1,DOCK2,0.07945996
CSTPP1,NSRP1,0.07945944
KHDRBS3,BRINP2,0.07945935
CRPPA,NFASC,0.079458155
KLHL22,MOAP1,0.07945783
RGL1,POLR3G,0.07945726
BCL2L13,ACAP2,0.07945673
ERC1,PPP4R2,0.07945591
CHCHD6,ITPKA,0.07945562
TNRC6C,GPLD1,0.07945532
PLXDC2,PPP1R10,0.079454884
PCNX4,ACHE,0.07945437
FAM221A,DYNC1H1,0.07945383
RAD17,WNT2B,0.07945313
PRPSAP2,OSBPL8,0.07945276
ZFAT,EDA2R,0.079452604
CREBBP,GARNL3,0.079451345
IQCJ-SCHIP1,ARSJ,0.07945084
GSTZ1,DDX10,0.07945056
IGSF10,GLG1,0.0794504
METAP1D,HEATR3,0.07945036
GTDC1,ABTB3,0.0794501
SUCLA2,RMC1,0.07944966
ADGRL3,NSF,0.079449505
SESTD1,ABHD14A-ACY1,0.07944894
POLR2H,ACTR1B,0.07944869
TMC6,ACAP2,0.079448454
PTBP2,TBXAS1,0.079448126
FAM228B,MLLT10,0.07944705
POC1B,PREX1,0.07944689
DAPK1,MAPK10,0.07944652
CPPED1,SBNO1,0.07944607
SLC22A23,ATP8A1,0.07944599
NFYC,RHBDL2,0.07944585
PIEZO2,METTL16,0.07944555
SIDT1,LRRC28,0.07944555
PFKP,GRIK4,0.079445034
NETO1,EPHX4,0.07944498
TRMT10B,GOPC,0.07944492
SGIP1,HPDL,0.07944428
ASIC2,INPP5B,0.07944414
DISC1,PREX1,0.07944388
ABLIM2,SCRN1,0.079443656
MSI2,MAPK12,0.079442985
MEF2A,ZUP1,0.07944289
ZNF706,ZFAND3,0.07944284
CDH13,SYT17,0.079442814
RASAL2,ZFAND3,0.07944225
KIF27,TBC1D22A,0.07944212
INPP5B,LIMCH1,0.07944185
SPTAN1,ACIN1,0.0794414
ACADS,ZCCHC9,0.079441346
AUTS2,RASSF1,0.079441346
GALNT17,IQGAP2,0.0794392
NCAM1,SETD7,0.07943904
ZSWIM6,GREB1,0.07943874
ACVR1C,DIDO1,0.0794362
TMEM41B,TMEM165,0.079436146
RB1CC1,NBEA,0.07943506
PLPPR1,AAK1,0.07943457
TMEM220,SETX,0.07943416
NBDY,URB1,0.07943316
PRKCE,MADD,0.079433106
TTBK2,ESRRG,0.07943288
SLC44A5,CDC123,0.07943214
DPF3,MAX,0.0794314
CNTN1,BECN1,0.07943136
MOBP,CDC40,0.07943116
FGFR1OP2,ABLIM1,0.079430625
FOCAD,GOT1,0.07942938
CRYL1,EFNA5,0.07942907
ANKS6,SAMD4B,0.079428755
TANC2,COA7,0.07942866
ARHGAP17,AGAP9,0.07942823
WASF3,ITFG1,0.07942752
USP6NL,BICD2,0.07942681
FRMPD4,MYO9A,0.07942644
RFTN1,ASXL2,0.079425916
WBP4,TUBGCP4,0.07942524
DYNC1LI2,RBM17,0.07942522
ELP4,CGGBP1,0.07942403
PLEKHA6,HPCAL1,0.07942371
PPP2R5C,TRAF3,0.07942304
LRRC63,USP54,0.079422824
KCNH8,MRPS22,0.07942223
TPK1,PPP1R3G,0.07942202
PARD6G,SHQ1,0.079421975
GLUL,SLF2,0.07942179
JAK2,ITPR2,0.07941977
KDSR,RASGRF2,0.07941923
PRKAG1,AAK1,0.07941913
SETD4,CCNH,0.07941878
ARHGEF9,PMPCB,0.07941816
TOM1,ACSL3,0.07941807
GIGYF1,PIP4K2B,0.079417504
RAPGEF5,RB1CC1,0.07941732
DIPK1A,SRRM4,0.07941725
ITPKB,QSOX1,0.07941692
CDH12,XPO6,0.07941676
TUFT1,SCLT1,0.079416625
TERF1,USP16,0.079415575
APBB2,ZFP64,0.0794139
SLC9A2,PRPF19,0.07941329
SIMC1,PADI2,0.07941199
PPIE,ADPRM,0.0794119
EXOC6,SUSD4,0.07941153
DPP10,ATP2C1,0.07941124
DCLK2,GPBP1L1,0.079410695
TOM1L2,PLEKHA7,0.079410695
BLTP3B,CERS5,0.07941038
ABCC4,RIN3,0.07940998
FLRT2,LRCH4,0.0794096
GANAB,FER,0.079408966
BTBD3,BAZ2B,0.07940849
TENM3,WIPF2,0.07940847
PDZRN3,PHLDB1,0.07940781
SMARCC2,TMEM177,0.0794077
ASCC1,PPM1H,0.079407476
RAB11A,CD82,0.079406895
OAF,NUDT5,0.07940668
DROSHA,BCAS1,0.07940607
SESN1,RPS6KA3,0.07940598
SMURF1,ROCK2,0.07940597
KDM2A,SMAP1,0.07940595
TSGA10,PXK,0.07940585
MTHFD1L,GABRG2,0.079405
CEMIP2,FSTL5,0.07940495
SYAP1,REX1BD,0.079404384
SEC62,USP48,0.0794042
LCOR,PRMT8,0.079404026
LRRFIP2,ANAPC13,0.07940374
RNF10,PER1,0.07940332
FASTKD1,TSC2,0.07940307
ZEB1,CYRIA,0.079402864
KCTD2,LRRTM4,0.07940253
ABHD6,ESYT2,0.079401724
PPP2R2C,PLOD2,0.079401486
ARL6,XPC,0.07940125
NPLOC4,TMEM178B,0.07940111
TTYH2,TNRC6C,0.07940104
NR1D2,PCDH7,0.07940095
LDLRAD3,ATRNL1,0.07940059
KDM1B,DYNC1H1,0.07939934
CCDC93,EFCAB2,0.07939916
NOVA1,WDR25,0.079399146
COL4A5,C19ORF25,0.07939902
ATP2B2,HSD17B12,0.0793979
DVL3,OCLN,0.07939758
PRKAR1B,EML2,0.07939744
SORBS2,THOC1,0.0793974
CHD6,CDC34,0.079397105
AOAH,TAPT1,0.07939681
PACS1,SRSF4,0.0793955
DOCK4,PRCP,0.079395354
ZSWIM5,AGAP4,0.07939519
PRB2,MAP3K13,0.07939506
MRPL22,CPD,0.07939236
SCLT1,ENDOD1,0.0793921
HECTD1,COA7,0.07939195
CDK14,SUCLA2,0.07939182
PPIP5K2,BMAL1,0.07939154
GRIK2,ASTN1,0.07939141
TENT2,OTULINL,0.07939137
NELFB,JAZF1,0.07939043
PPP3CA,PUM2,0.07939003
IMMP2L,GRAMD2B,0.07938976
RTN4,APOOL,0.079388954
ATP6V1A,ATXN10,0.07938739
MAP4K5,CRACD,0.07938672
FGFR1OP2,GRAMD2B,0.07938613
NUP88,ELMO2,0.07938603
KCTD16,NTRK2,0.07938527
BRINP1,ANKRD16,0.07938502
NAV2,PTCD3,0.079385
CPS1,TNRC6B,0.07938487
AFG3L2,MYO5B,0.07938348
FGF14,GIGYF2,0.07938298
TMEM245,ZNF674,0.07938247
STX1A,KAT6B,0.07938119
NUP42,DDO,0.07938115
SPOPL,MAEA,0.07938105
ADGRB3,C2CD5,0.07938092
ZNF264,AZI2,0.079380706
PLP1,ZDHHC9,0.07938049
TCTN1,DNAAF9,0.07938045
DENND1A,AASDH,0.07938033
EXOSC6,ITPA,0.079379655
GPHN,CREBRF,0.079379655
RSBN1L,ATP6V1H,0.079379424
KIZ,PCNX2,0.07937909
SLC12A2,NRCAM,0.079379
GABRB3,MYO9A,0.07937713
KCNQ5,NECAB1,0.079376824
RELCH,TGDS,0.07937657
ORC5,AGPAT5,0.079376124
SEC14L5,SETD2,0.07937612
XPNPEP3,PPP4R2,0.07937602
KANSL1L,BLTP3B,0.079375796
LPAR1,SMIM19,0.07937575
KCNC2,MMP16,0.07937574
USP47,KIF18B,0.07937566
TRAK1,KANSL1,0.079375654
RNF170,LRRC28,0.079375535
C8ORF33,SMIM4,0.079375155
SLIRP,TRIM33,0.07937512
FAR1,PUSL1,0.0793746
CLIP1,ATG10,0.07937413
DLGAP4,RBM25,0.07937406
PKNOX1,AHCYL1,0.079373874
PPHLN1,SLC4A4,0.079373844
PHF3,FRYL,0.079373434
MKRN3,BCL2,0.079372816
ATG4C,SMIM14,0.079372816
PRKN,HIBCH,0.07937278
UBE2G2,YTHDF2,0.07937198
FLAD1,MPV17,0.079371534
TENM3,TMEM65,0.07937101
PPA2,ZSWIM8,0.07936958
ARL3,SUCLA2,0.07936947
CYB5D2,RPAP2,0.07936912
LINGO2,ZFAND3,0.07936849
TADA3,MACIR,0.07936836
ZCCHC2,FBXL7,0.07936829
SLF2,ZNF208,0.0793673
FRMD5,WLS,0.07936695
DCTN5,ZNF431,0.079366446
INF2,DYNC1I2,0.079366334
SLC6A1,ATP6V1H,0.07936535
C8ORF34,ROCK2,0.07936417
DNASE2B,ATAD5,0.0793639
AGAP1,GATAD1,0.079362236
PCSK6,INO80,0.079361044
RASGRF2,MTMR14,0.079360895
ABCA5,CHRM3,0.07936021
APP,GNA13,0.07935987
MTHFSD,ZSCAN22,0.079359554
GRM5,CSTF3,0.07935923
COP1,ASXL2,0.079359226
ADARB2,ABHD6,0.07935917
INTS3,ZNF33A,0.0793591
USP39,PTBP2,0.0793584
RSBN1L,CINP,0.07935821
BTN2A1,RAB7A,0.07935785
CNTN5,GOT1,0.07935733
CABP1,CDK19,0.07935689
PLEKHM3,RABL3,0.07935665
CLTC,SMARCC2,0.079356626
MBNL1,DAPK2,0.07935641
OGT,TYW1B,0.079356365
VASH1,WWP1,0.07935483
CCDC88A,ROCK2,0.079354525
EIPR1,TBC1D32,0.07935448
STIM2,PINLYP,0.07935416
ARHGEF11,WWP1,0.07935352
CADM2,ZNF519,0.07935247
FDPS,LPIN1,0.079352014
NWD1,C9ORF85,0.079351954
RORA,ANKRD28,0.079351306
NRXN1,GPATCH2,0.07935127
SOCS6,MTMR12,0.079350464
RPA1,PEX2,0.07935043
MORN1,PRPF6,0.07935032
PIK3R6,TBXAS1,0.07935011
KCNB2,COA7,0.07935008
FAM182B,DPM1,0.079348765
LSM12,ZNG1E,0.079348646
PLCB1,WIPI2,0.07934853
UBE2G2,MB21D2,0.07934814
BEND6,OSBPL6,0.07934792
ZC3H7A,SBF2,0.079347886
OSBPL8,SUMF1,0.079347454
SPTBN4,KYAT3,0.07934736
UBQLN1,ZSWIM6,0.07934685
SH3TC2,QSOX1,0.0793468
LRP4,NDFIP2,0.07934604
B3GNT5,ARID3A,0.07934595
DRG2,TOR3A,0.07934553
UNC79,GREB1,0.079345085
ACOT8,HDAC8,0.07934492
TRPS1,ZNF397,0.07934475
PDE5A,TMEM41B,0.07934428
TRMT61B,GET1,0.07934367
